0.090533	0.10684	0.080615	0.087307	0.73729	-0.71023	-1.9812	0.23158	0.7661	-0.8756	0.086048	0.54516	-0.16545	-1.0607	-0.73209	0.66395	-0.28634	-0.19071	0.52256	1.5065	0.39467	-0.59567	-0.12408	-1.1217	-0.55689	0.72691	-0.79695	-0.84125	1.8337	-1.0808	-0.053719	0.85245	-1.0296	1.7423	-0.66108
-0.21202	-0.20242	-0.23786	-0.13574	-0.30327	0.10884	-0.15989	0.23158	0.33242	0.35653	0.14927	0.14735	0.064118	0.21834	1.2954	-1.0484	-0.28634	-0.19071	0.52256	0.38575	-0.28065	-0.59567	0.71381	1.4301	-1.134	-0.60741	-0.79695	1.039	0.080669	-1.0808	-0.87429	0.85245	1.1515	-0.40086	-0.66108
-0.41373	-0.40963	-0.23786	-0.58183	-0.65012	-0.3007	-0.15989	-0.29313	0.27402	-0.023536	0.31447	0.68007	-0.77173	-0.038203	0.21781	0.093154	2.3661	-1.0027	0.52256	1.5065	-0.28065	-0.59567	-0.96196	0.15418	0.020231	-0.60741	-0.79695	1.039	-0.79583	0.16265	-0.87429	-0.01592	-1.0296	-0.40086	-0.66108
-0.010319	-0.14352	-0.3971	0.5334	1.7779	-1.1198	-0.15989	-1.3425	0.00811	-0.79717	0.079594	0.26434	-0.47494	-1.428	-1.2765	0.66395	-0.28634	-1.0027	-1.023	-0.73505	-0.95597	0.79861	-0.96196	-1.1217	0.59735	-0.60741	-0.79695	0.098867	0.080669	0.16265	4.8697	-0.01592	-1.0296	-0.40086	0.61219
-0.51458	-0.42644	-0.55634	-0.35879	0.043588	-0.71023	-0.15989	-0.81784	-0.014315	-0.66965	0.10563	0.35046	-0.78098	-0.38922	-0.33727	-1.0484	-0.28634	-1.0027	-0.25022	-0.73505	-0.28065	0.79861	-0.12408	-1.1217	0.020231	3.3956	-0.79695	-0.84125	0.95717	0.16265	0.76685	-0.88429	-1.0296	-0.40086	-0.66108
0.29224	0.20802	-0.078623	0.75645	-0.30327	1.747	0.75074	1.8057	-0.32	1.3017	-0.44709	-1.2378	1.6935	1.2672	-0.83583	1.2348	-0.28634	2.2453	0.52256	-0.73505	-0.28065	0.79861	0.71381	1.4301	0.020231	-0.60741	1.2607	-0.84125	-0.79583	-1.0808	-0.053719	-0.88429	-0.30259	-0.40086	-0.66108
-0.51458	-0.57373	-0.3971	-0.58183	-0.30327	-0.71023	-1.0705	-0.29313	0.57115	-0.23699	1.1258	0.13948	-0.44042	-0.49852	0.30983	0.66395	-0.28634	-1.0027	0.52256	-0.73505	-0.95597	-0.59567	-0.12408	-1.1217	-0.55689	0.72691	0.23188	-0.84125	-0.79583	0.16265	-0.053719	-0.01592	0.42443	-0.40086	-0.66108
-0.81714	-0.76965	-0.71557	-0.80488	-0.65012	-0.71023	-0.15989	-0.81784	0.023304	-0.60357	-0.57825	0.28926	-0.064309	0.093648	-0.59404	-0.47765	-0.28634	-1.0027	-0.25022	-0.73505	-0.28065	0.79861	-0.96196	0.15418	-0.55689	2.0612	0.23188	-0.84125	-0.79583	-1.0808	-0.87429	-0.01592	-1.0296	-0.40086	0.61219
-0.31288	-0.4257	-0.23786	-0.35879	-0.65012	0.10884	-1.0705	0.75629	-0.058378	0.89011	0.14556	-0.80989	0.84772	0.38118	-1.3151	1.2348	-0.28634	0.62131	0.52256	-0.73505	-0.28065	-0.59567	-0.96196	-1.1217	0.020231	0.72691	0.23188	-0.84125	-0.79583	0.16265	-0.053719	-0.88429	-0.30259	-0.40086	-0.66108
-0.91799	-0.79319	-1.034	-0.58183	-0.30327	-0.71023	-1.0705	-0.29313	-1.0663	0.42067	-1.7101	-0.57879	1.2826	0.39129	0.38731	-0.47765	-0.28634	-1.0027	0.52256	0.38575	-0.95597	-0.59567	-0.96196	0.15418	-0.55689	-0.60741	0.23188	-0.84125	0.95717	-1.0808	-0.87429	-0.88429	-1.0296	-0.40086	0.61219
0.090533	-0.082459	0.55833	-0.58183	-0.99697	0.10884	-0.15989	0.23158	1.2167	-0.39101	1.0959	0.74808	-0.1831	-0.24221	-0.9204	2.3764	-0.28634	-0.19071	0.52256	0.38575	0.39467	0.79861	-0.12408	0.15418	-0.55689	0.72691	-0.79695	-0.84125	0.080669	-1.0808	-0.87429	-0.88429	0.42443	-0.40086	-0.66108
0.29224	0.40593	0.23985	0.31035	0.043588	0.51837	-0.15989	0.75629	0.04086	0.057228	-0.52579	0.2042	0.11228	0.04662	0.42951	-0.47765	-0.28634	-0.19071	1.2953	0.38575	-0.28065	-0.59567	-0.12408	1.4301	-1.134	-0.60741	-0.79695	1.039	0.080669	-1.0808	0.76685	-0.01592	1.1515	-0.40086	3.1587
-0.11117	-0.31403	0.55833	-1.0279	-0.30327	-1.5293	-1.0705	-1.3425	1.4642	-1.5984	1.3468	1.6483	-1.1524	-2.0097	-0.94614	2.3764	-0.28634	-1.0027	-1.023	-0.73505	0.39467	-0.59567	-0.12408	0.15418	-0.55689	-0.60741	-0.79695	-0.84125	0.95717	-1.0808	-0.053719	-0.88429	0.42443	-0.40086	1.8855
-0.71628	-0.80725	-0.55634	-0.80488	-0.65012	-0.71023	-1.0705	-0.29313	0.63092	0.23895	-0.2602	0.21035	0.329	-0.22679	-1.8927	-1.0484	-0.28634	-0.19071	-0.25022	1.5065	1.07	-0.59567	-0.12408	0.15418	-1.134	-0.60741	-0.79695	0.098867	-0.79583	-1.0808	-0.053719	-0.01592	-1.0296	-0.40086	-0.66108
-0.81714	-0.91869	-0.3971	-1.251	-0.99697	-1.1198	-1.0705	-0.81784	1.1742	-0.2952	1.1268	1.476	-1.0275	-0.83682	1.7931	-0.47765	-0.28634	-1.0027	-0.25022	-0.73505	-0.95597	-0.59567	-0.12408	0.15418	-1.134	-0.60741	-0.79695	1.9791	-0.79583	-1.0808	-0.053719	-0.88429	1.1515	-0.40086	-0.66108
-0.21202	-0.079748	-0.71557	0.5334	0.73729	0.10884	-0.15989	0.23158	-0.63692	-0.09955	-0.67391	-0.74789	0.59388	0.33951	0.75431	-1.0484	-0.28634	0.62131	-0.25022	-0.73505	-0.95597	0.79861	-0.12408	-1.1217	0.59735	-0.60741	1.2607	-0.84125	0.080669	0.16265	-0.053719	0.85245	-0.30259	-0.40086	0.61219
-0.91799	-0.86912	-1.1933	-0.35879	-0.65012	0.10884	-0.15989	0.23158	-1.946	2.4075	-1.234	-2.4321	1.9183	2.1733	0.39425	-1.0484	-0.28634	0.62131	-0.25022	-0.73505	-0.95597	-0.59567	-0.96196	0.15418	-0.55689	-0.60741	-0.79695	-0.84125	0.080669	0.16265	-0.053719	-0.88429	0.42443	-0.40086	-0.66108
-0.010319	-0.036519	0.080615	-0.13574	-0.30327	0.10884	-0.15989	0.23158	-0.24937	0.36328	-0.034303	-0.12726	-0.00094085	-0.020508	0.24984	-0.47765	-0.28634	0.62131	-0.25022	-0.73505	0.39467	-0.59567	-0.12408	-1.1217	0.59735	-0.60741	-0.79695	1.039	0.95717	1.4061	-0.87429	-0.01592	0.42443	-0.40086	-0.66108
0.59479	0.5945	1.036	-0.13574	-0.30327	0.10884	0.75074	-0.29313	0.66826	-0.91195	0.50876	1.0234	-0.66342	-0.62008	0.55044	0.66395	-0.28634	-0.19071	-0.25022	-0.73505	0.39467	0.79861	0.71381	0.15418	0.59735	-0.60741	1.2607	1.039	0.080669	0.16265	-0.87429	-0.88429	1.1515	-0.40086	1.8855
-0.81714	-0.82879	-0.71557	-0.80488	-0.99697	-0.3007	-0.15989	-0.29313	0.51096	0.013175	0.1431	0.096588	0.25676	0.84285	-0.35502	-0.47765	-0.28634	-0.19071	-0.25022	-0.73505	-0.28065	0.79861	0.71381	0.15418	-1.134	-0.60741	-0.79695	-0.84125	-0.79583	-1.0808	-0.053719	-0.88429	-0.30259	-0.40086	0.61219
-0.51458	-0.47245	-0.71557	-0.13574	0.73729	-1.1198	-1.0705	-0.81784	-0.10321	-0.70427	0.17776	0.17653	-0.49087	-1.0492	1.8891	-1.0484	-0.28634	-1.0027	-0.25022	-0.73505	-0.95597	-0.59567	-0.12408	-1.1217	0.020231	-0.60741	0.23188	0.098867	0.95717	0.16265	-0.87429	1.7208	0.42443	-0.40086	-0.66108
-0.81714	-0.96655	-0.3971	-1.251	-0.99697	-1.1198	-1.0705	-0.81784	1.2483	-0.44939	1.4022	1.0415	-0.59407	-0.88838	-0.67766	1.2348	-0.28634	-1.0027	-0.25022	-0.73505	-0.28065	-0.59567	-0.12408	0.15418	0.020231	-0.60741	-0.79695	-0.84125	0.080669	-1.0808	-0.87429	-0.88429	-1.0296	-0.40086	-0.66108
-0.71628	-0.67971	-0.55634	-0.80488	-0.65012	-0.71023	-0.15989	-0.81784	0.29119	-0.99271	-0.019749	0.68007	-0.068323	-0.14685	0.17905	0.66395	-0.28634	-0.19071	-1.023	0.38575	-0.95597	0.79861	-0.96196	0.15418	0.020231	-0.60741	0.23188	-0.84125	0.080669	-1.0808	-0.87429	-0.88429	-1.0296	-0.40086	0.61219
1.5025	1.7044	1.1953	1.6486	0.39044	2.566	0.75074	2.8551	-0.29866	0.35653	-0.56783	-0.44351	0.56272	0.54615	0.15072	0.66395	-0.28634	3.8694	0.52256	-0.73505	-0.28065	0.79861	-0.12408	0.15418	1.7516	3.3956	1.2607	1.039	0.95717	0.16265	-0.87429	-0.01592	-0.30259	-0.40086	1.8855
-1.1197	-1.1298	-1.034	-1.0279	-0.65012	-1.1198	-1.0705	-0.81784	-0.48483	-0.094205	-0.22413	-0.49142	-0.26698	-0.14025	-0.54987	-1.0484	-0.28634	-0.19071	-1.023	-0.73505	-0.28065	-0.59567	-0.96196	-1.1217	-0.55689	-0.60741	-0.79695	-0.84125	-0.79583	0.16265	-0.053719	-0.01592	-0.30259	-0.40086	0.61219
-0.21202	-0.28494	0.080615	-0.58183	-0.30327	-0.71023	-0.15989	-0.81784	1.0064	-1.3253	1.0573	1.1779	-1.4109	-0.85974	0.34392	-0.47765	-0.28634	-0.19071	-1.023	-0.73505	0.39467	0.79861	-0.96196	-1.1217	1.1745	-0.60741	-0.79695	0.098867	-0.79583	0.16265	-0.053719	0.85245	0.42443	-0.40086	0.61219
0.39309	0.40305	-0.078623	0.9795	0.043588	1.747	-1.0705	2.8551	0.17053	1.3319	0.15222	-0.7969	0.67833	1.1018	-0.29671	-1.0484	-0.28634	-1.0027	5.1592	-0.73505	0.39467	-0.59567	1.5517	-1.1217	0.59735	-0.60741	-0.79695	-0.84125	-0.79583	0.16265	2.408	-0.88429	0.42443	-0.40086	-0.66108
-0.61543	-0.65989	-0.3971	-0.80488	-0.65012	-0.71023	-0.15989	-0.81784	0.22077	0.20633	0.26417	0.62919	-0.38414	-0.35238	0.75443	0.093154	-0.28634	-1.0027	-0.25022	-0.73505	-0.95597	-0.59567	-0.12408	1.4301	-0.55689	0.72691	-0.79695	1.039	0.080669	-1.0808	-0.053719	-0.88429	-0.30259	-0.40086	-0.66108
-1.1197	-0.99286	-1.3525	-0.58183	-0.65012	-0.3007	-0.15989	-0.29313	-2.5179	1.5716	-2.5324	-2.1035	2.0507	2.3314	-0.097551	-1.0484	-0.28634	-0.19071	-0.25022	-0.73505	-0.95597	0.79861	-0.96196	-1.1217	-0.55689	0.72691	-0.79695	-0.84125	0.95717	0.16265	-0.87429	-0.88429	-1.0296	-0.40086	-0.66108
-1.0188	-1.0182	-1.034	-0.80488	-0.30327	-1.1198	-1.0705	-0.81784	-0.49079	0.030307	0.048378	-0.48735	0.2407	-0.34007	0.28028	-0.47765	-0.28634	-1.0027	-0.25022	-0.73505	-0.95597	-0.59567	-0.12408	-1.1217	0.020231	-0.60741	1.2607	-0.84125	-0.79583	0.16265	-0.053719	-0.88429	-1.0296	-0.40086	-0.66108
-1.1197	-1.0894	-1.1933	-0.80488	-0.99697	-0.3007	-0.15989	-0.29313	-0.75304	0.90526	-0.69301	-1.2214	1.4327	2.1535	1.0067	-1.0484	-0.28634	0.62131	-1.023	-0.73505	-0.95597	0.79861	-0.96196	0.15418	0.020231	-0.60741	0.23188	-0.84125	-0.79583	-1.0808	-0.87429	-0.88429	-0.30259	-0.40086	-0.66108
0.090533	0.025238	-0.55634	0.9795	1.431	0.10884	-0.15989	0.23158	-1.1865	1.0627	-1.4216	-1.236	1.4327	-0.083056	-0.54509	0.093154	-0.28634	-0.19071	0.52256	-0.73505	-0.28065	-0.59567	-0.96196	0.15418	-1.134	-0.60741	-0.79695	1.039	1.8337	0.16265	-0.053719	2.5892	0.42443	-0.40086	-0.66108
0.39309	0.40494	-0.078623	0.9795	0.73729	0.92791	-0.15989	1.281	-0.44145	0.76304	-0.21786	-0.79592	0.76279	0.34861	-0.38462	1.2348	-0.28634	1.4333	0.52256	0.38575	-0.95597	-0.59567	-0.12408	0.15418	1.1745	-0.60741	-0.79695	-0.84125	1.8337	0.16265	1.5874	-0.88429	-1.0296	-0.40086	-0.66108
1.7042	1.7232	1.1953	2.0947	2.1247	1.3374	0.75074	1.281	0.19106	-0.15814	0.16059	-0.10844	0.16222	-0.40488	0.1224	-0.47765	-0.28634	1.4333	0.52256	2.6273	1.07	-0.59567	-0.12408	1.4301	0.59735	0.72691	3.3184	0.098867	0.080669	0.16265	0.76685	1.7208	2.6055	-0.40086	-0.66108
-1.1197	-1.3248	-0.71557	-1.474	-1.3438	-1.1198	-1.0705	-0.81784	0.8133	0.5721	1.0022	-0.015121	0.68217	-0.31858	-2.4199	1.2348	-0.28634	-0.19071	-1.023	-0.73505	-0.28065	-0.59567	-0.96196	0.15418	-1.134	-0.60741	-0.79695	-0.84125	-0.79583	-1.0808	-0.87429	-0.88429	-0.30259	-0.40086	-0.66108
-0.31288	-0.29246	-0.3971	-0.13574	-0.99697	0.92791	0.75074	0.75629	-0.20053	1.1627	-0.3143	-0.30964	0.62699	1.5285	1.0484	-0.47765	-0.28634	-0.19071	1.2953	-0.73505	-0.95597	0.79861	-0.96196	1.4301	0.59735	-0.60741	-0.79695	1.039	-0.79583	-1.0808	-0.053719	-0.88429	0.42443	-0.40086	-0.66108
-0.61543	-0.55884	-0.71557	-0.35879	-0.99697	0.51837	-0.15989	0.75629	-1.2053	1.8465	-0.71243	-1.7053	1.5991	1.7976	-0.33693	0.66395	-0.28634	-0.19071	1.2953	0.38575	-0.95597	-0.59567	-0.12408	-1.1217	-1.134	-0.60741	0.23188	-0.84125	-0.79583	1.4061	-0.87429	-0.88429	-0.30259	-0.40086	-0.66108
-0.11117	-0.13211	-0.078623	-0.13574	0.043588	-0.3007	-1.0705	0.23158	0.4247	-0.15814	0.38501	0.12517	-0.25963	-0.4187	0.17278	-0.47765	-0.28634	1.4333	-1.023	-0.73505	-0.28065	-0.59567	-0.12408	0.15418	1.1745	2.0612	0.23188	0.098867	0.080669	-1.0808	-0.053719	-0.01592	-1.0296	-0.40086	-0.66108
-0.21202	-0.26801	-0.078623	-0.35879	-0.65012	0.10884	0.75074	-0.29313	0.4965	0.014471	0.22565	0.55982	-0.11247	0.2169	0.76503	-1.0484	-0.28634	-1.0027	0.52256	-0.73505	0.39467	0.79861	-0.12408	1.4301	0.020231	-0.60741	0.23188	1.039	-0.79583	-1.0808	-0.87429	-0.01592	1.1515	-0.40086	-0.66108
-1.3214	-1.1972	-1.1933	-1.251	-1.3438	-0.71023	-0.15989	-0.81784	-0.939	-0.54851	-1.9073	0.10889	0.18184	2.1833	1.1625	-1.0484	-0.28634	-0.19071	-1.023	-0.73505	-0.95597	0.79861	-0.96196	0.15418	-0.55689	-0.60741	-0.79695	-0.84125	-0.79583	-1.0808	-0.87429	-0.88429	-1.0296	-0.40086	1.8855
0.090533	0.04585	0.080615	0.087307	-0.65012	0.92791	-0.15989	1.281	0.081628	0.79622	0.02834	-0.57428	0.69983	0.70338	-0.95164	1.8056	-0.28634	0.62131	1.2953	0.38575	-0.28065	-0.59567	-0.12408	0.15418	-0.55689	-0.60741	-0.79695	-0.84125	-0.79583	0.16265	0.76685	-0.88429	-0.30259	1.7423	-0.66108
-0.41373	-0.45085	-0.078623	-0.80488	-0.65012	-0.71023	-1.0705	-0.29313	0.97494	-0.54043	1.2955	1.0258	-1.1838	-0.63737	1.4905	-1.0484	-0.28634	-0.19071	-0.25022	-0.73505	-0.28065	-0.59567	0.71381	-1.1217	0.020231	-0.60741	-0.79695	1.039	0.080669	0.16265	-0.053719	-0.88429	1.1515	-0.40086	-0.66108
-0.21202	-0.30939	-0.078623	-0.35879	0.39044	-1.1198	-1.0705	-0.81784	0.27184	-0.64115	0.36992	0.22427	-0.34099	-1.3465	-1.6361	1.2348	-0.28634	-0.19071	-1.023	-0.73505	-0.28065	-0.59567	-0.12408	-1.1217	-0.55689	2.0612	0.23188	-0.84125	0.080669	0.16265	1.5874	-0.88429	-1.0296	-0.40086	0.61219
-0.010319	-0.10875	-0.23786	0.31035	0.73729	-0.3007	-0.15989	-0.29313	0.035213	-0.21057	0.10997	-0.14981	0.13847	-0.47657	-0.70835	0.66395	2.3661	-0.19071	-0.25022	-0.73505	-0.28065	0.79861	-0.12408	-1.1217	-1.134	0.72691	0.23188	0.098867	0.080669	0.16265	-0.053719	0.85245	0.42443	-0.40086	-0.66108
-0.010319	0.035657	0.080615	-0.13574	0.39044	-0.71023	-1.0705	-0.29313	0.16621	-0.6824	0.011256	0.48981	-0.31694	-0.95893	-0.45122	0.093154	-0.28634	-1.0027	0.52256	0.38575	0.39467	-0.59567	-0.96196	-1.1217	0.59735	0.72691	0.23188	-0.84125	1.8337	0.16265	-0.053719	-0.88429	-0.30259	-0.40086	0.61219
-1.0188	-1.1259	-0.71557	-1.251	-1.3438	-0.71023	-0.15989	-0.81784	0.49622	0.54182	1.3628	0.09135	-0.092849	0.46339	0.61581	0.66395	-0.28634	-0.19071	-1.023	-0.73505	-0.95597	-0.59567	-0.96196	1.4301	-0.55689	-0.60741	-0.79695	-0.84125	-0.79583	-1.0808	-0.87429	-0.88429	0.42443	-0.40086	-0.66108
-0.71628	-0.75751	-1.034	-0.13574	0.73729	-1.1198	-1.0705	-0.81784	-0.25953	0.016846	-0.32031	-0.5243	0.15241	-0.86314	0.27016	-1.0484	-0.28634	-0.19071	-1.023	-0.73505	-0.95597	-0.59567	-0.12408	0.15418	-1.134	0.72691	-0.79695	0.098867	0.080669	-1.0808	0.76685	1.7208	-0.30259	-0.40086	-0.66108
1.7042	1.5619	1.8322	1.2025	0.39044	1.747	-0.15989	2.3304	0.51768	0.1178	0.40905	0.09636	0.039592	-0.19402	-0.042231	1.2348	-0.28634	3.0574	0.52256	-0.73505	1.07	-0.59567	1.5517	0.15418	0.59735	0.72691	0.23188	1.9791	0.080669	0.16265	-0.053719	0.85245	1.8785	-0.40086	0.61219
-1.0188	-0.99097	-1.034	-0.80488	-1.3438	0.10884	-0.15989	0.23158	-1.2251	2.3456	-0.38443	-1.9529	1.3983	2.6013	0.67849	-0.47765	-0.28634	0.62131	-0.25022	-0.73505	-0.95597	-0.59567	-0.12408	0.15418	-0.55689	-0.60741	-0.79695	-0.84125	-0.79583	0.16265	-0.87429	-0.88429	-0.30259	-0.40086	-0.66108
0.69565	0.45943	1.036	0.087307	0.043588	0.10884	-0.15989	0.23158	1.1979	-0.65101	1.1742	0.93097	-0.51998	-0.7493	0.037201	2.3764	-0.28634	-0.19071	0.52256	0.38575	-0.28065	0.79861	-0.96196	0.15418	0.59735	-0.60741	0.23188	1.039	-0.79583	-1.0808	0.76685	-0.01592	1.8785	-0.40086	-0.66108
0.59479	0.49235	0.71757	0.31035	0.39044	0.10884	-0.15989	0.23158	0.65452	-0.2626	0.72228	0.45881	-0.47977	-0.64624	0.22833	0.66395	-0.28634	1.4333	-1.023	-0.73505	-0.28065	-0.59567	0.71381	1.4301	1.1745	2.0612	0.23188	1.039	0.080669	-1.0808	0.76685	-0.01592	-0.30259	-0.40086	-0.66108
-0.91799	-0.90752	-0.71557	-1.0279	-0.65012	-1.1198	-1.0705	-0.81784	-0.31103	-0.33044	-0.5271	0.4313	-0.46564	-0.57531	0.034131	-0.47765	-0.28634	-1.0027	-0.25022	-0.73505	-0.28065	-0.59567	-0.96196	-1.1217	0.020231	-0.60741	-0.79695	0.098867	0.080669	0.16265	-0.87429	-0.01592	-1.0296	-0.40086	0.61219
